player,win_rate,surface,1st_rt_pt_won,2nd_rt_pt_won,bp_convert,df_to_ace,1st_in,1st_pt_won,2nd_pt_won
Justine Henin,90.91,hard,48.42,58.51,49.96,178.61,56.23,71.51,11.46
Amelie Mauresmo,87.5,hard,40.81,57.52,52.13,128.35,64.15,67.89,46.3
Michaella Krajicek,83.33,hard,30.92,46.82,51.47,70.12,61.07,61.34,46.88
Anastasia Myskina,80.0,hard,39.49,54.67,47.85,141.69,62.74,57.49,49.03
Maria Sharapova,80.0,hard,42.37,62.0,55.47,119.2,66.05,70.15,48.81
Kim Clijsters,77.78,hard,42.63,57.03,48.86,173.1,66.38,68.09,58.0
Vera Zvonareva,77.78,hard,41.07,50.82,45.38,82.19,58.1,64.89,38.57
Elena Dementieva,75.0,hard,43.26,59.64,44.47,307.75,59.81,61.17,49.16
Jamea Jackson,75.0,hard,38.79,55.83,40.31,135.22,64.24,55.65,45.38
Ana Ivanovic,71.43,hard,40.37,57.0,54.26,141.23,55.96,67.58,50.6
Justine Henin,90.91,clay,46.65,62.52,58.22,102.89,55.36,71.89,62.27
Amelie Mauresmo,87.5,clay,41.36,50.38,58.22,92.81,73.11,62.72,40.46
Michaella Krajicek,83.33,clay,20.61,40.21,7.14,151.67,59.33,64.96,38.84
Anastasia Myskina,80.0,clay,39.94,61.67,55.11,99.29,60.69,58.25,58.55
Maria Sharapova,80.0,clay,39.85,61.92,48.51,153.33,64.82,68.45,41.35
Kim Clijsters,77.78,clay,43.33,54.66,42.55,181.75,57.9,64.18,48.36
Vera Zvonareva,77.78,clay,38.64,52.62,44.99,165.4,56.79,64.17,45.84
Elena Dementieva,75.0,clay,49.1,51.18,57.68,534.67,64.34,57.98,48.68
Jamea Jackson,75.0,clay,40.33,60.75,40.81,76.5,64.95,57.42,59.84
Ana Ivanovic,71.43,clay,45.85,54.98,34.61,62.5,54.98,71.0,77.65
Justine Henin,90.91,grass,50.48,64.29,61.52,157.84,60.19,70.7,52.57
Amelie Mauresmo,87.5,grass,38.55,57.76,59.88,91.67,63.29,74.83,62.36
Michaella Krajicek,83.33,grass,23.81,50.0,100.0,60.0,62.86,63.64,50.0
Anastasia Myskina,80.0,grass,44.82,52.24,60.96,80.17,63.22,63.94,44.0
Maria Sharapova,80.0,grass,42.33,60.46,54.05,165.39,64.4,72.69,57.14
Kim Clijsters,77.78,grass,47.21,59.34,56.74,45.83,66.33,70.99,44.46
Vera Zvonareva,77.78,grass,37.82,57.43,55.96,111.8,59.26,62.58,41.9
Elena Dementieva,75.0,grass,43.31,64.23,42.91,404.0,65.06,62.06,56.26
Jamea Jackson,75.0,grass,34.36,58.28,51.25,54.1,70.41,62.14,47.37
Ana Ivanovic,71.43,grass,37.21,54.26,48.75,75.0,50.2,71.3,58.1
